微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
Ob5YynNrt,#世界读书日# #南工大一览# 今天，是第29个“世界读书日”，学校开展了丰富多彩的活动，通过举办各类讲座、书展、文化展、文化艺术体验、阅读报告发布等贯穿全年的系列活动，带给师生读者全新的阅读体验，展现学校书香校园建设成果。  [组图共4张] 原图 ,,"http://ww3.sinaimg.cn/large/7011aebbly1hp14dfc8fej20u030mndr.jpg,http://ww1.sinaimg.cn/large/7011aebbly1hp14dg0l2dj20u03cutm8.jpg,http://ww4.sinaimg.cn/large/7011aebbly1hp14dhbpouj20u0511kgz.jpg,http://ww3.sinaimg.cn/large/7011aebbly1hp14dedpo5j20u06al4qp.jpg",无,无,2024-04-23 22:12,南工大分享超话,3,0,1
Ob5dOpUSg,#南工大电台# 今夜分享一首李建的《传奇》。“感情有什么好讲的，因为爱自由天意””宁愿相信我们前世有约，愿今生的爱情故事不会再改变。”思想聚焦的微博视频  ,,无,"https://f.video.weibocdn.com/u0/FkbX5FJrgx08e6NwDGcU01041200JTgl0E010.mp4?label=mp4_hd&template=852x480.25.0&Expires=1716183966&ssig=cQ5lAYXucf&KID=unistore,video",无,2024-04-23 20:17,亚青麦麦与iPhone 14 Pro Max,9,1,0
Ob3Sx4Pqm,#请回答njtecher# 以下不是产生在印度列国时代的是(）。  ,,无,无,无,2024-04-23 16:51,亚青麦麦与iPhone 14 Pro Max,69,0,1
Ob2RVc1uV,#南工大飞花令# 今日关键词：雨。老工先来：“山河破碎风飘絮，身世浮沉雨打萍。”  原图 ,,https://wx1.sinaimg.cn/large/7011aebbly1hozaxk53efj20zg1bawty.jpg,无,无,2024-04-23 14:17,亚青麦麦与iPhone 14 Pro Max,7,0,2
Ob2bQvds2,#畅谈南工大# 五一假期近在眼前，大家在小长假都打算去哪里玩呢！快来分享一下你们的旅游计划吧[送花花][送花花]  原图 ,,https://wx1.sinaimg.cn/large/7011aebbly1hozyxjwt0bg20dw0dtk75.gif,无,无,2024-04-23 12:34,微博网页版,1,0,0
Ob1gdbzpH,#南工大干货铺子# 教资结构化复习超全干货汇总，包括六大类答题思路、时政常考题、结构化高分金句和宝藏方法，学会了，结构化就不用担心了！ 码！#教资面试# （来源 | 姜姜是个小叮当）  [组图共9张] 原图 ,,"http://ww3.sinaimg.cn/large/7011aebbly1hozz032utnj20v618pqan.jpg,http://ww4.sinaimg.cn/large/7011aebbly1hozz035fhmj20r00zk10m.jpg,http://ww3.sinaimg.cn/large/7011aebbly1hozz03a6r3j21jk1ts7jj.jpg,http://ww2.sinaimg.cn/large/7011aebbly1hozz03gr4jj20v61mrdoy.jpg,http://ww4.sinaimg.cn/large/7011aebbly1hozz03cro1j20v62rknfz.jpg,http://ww2.sinaimg.cn/large/7011aebbly1hozz04kli6j21e99saqv6.jpg,http://ww2.sinaimg.cn/large/7011aebbly1hozz030474j20kp0zkq6h.jpg,http://ww4.sinaimg.cn/large/7011aebbly1hozz030xp2j20p50zkdju.jpg,http://ww4.sinaimg.cn/large/7011aebbly1hozz03b6wuj21401kl433.jpg",无,无,2024-04-23 10:12,微博网页版,1,0,0
Ob0Lmq2Cj,#南工大分享[超话]# 【动人！#延时摄影记录桃花绽放唯美瞬间#[心]】近日，北京，摄影师用延时摄影记录下桃花绽放的唯美瞬间。镜头下，花苞慢慢舒展，花瓣层层叠叠，姿态优雅，娇艳动人。（来源 | 人民日报）荔枝风景线的微博视频  ,,无,"https://f.video.weibocdn.com/o0/SzYSnwZ3lx08e63ljRMI01041200898K0E010.mp4?label=mp4_hd&template=540x812.24.0&Expires=1716183975&ssig=3JHu%2FLRgfA&KID=unistore,video",无,2024-04-23 08:56,微博视频号,1,0,0
OaX1U7qax,#请回答njtecher# 今天来考考大家，“龟堂病叟”是哪位诗人的雅称呢？ 快来答题吧  ,,无,无,无,2024-04-22 23:25,祈久亭的HarmonyOS设备,102,0,1
OaVSyEDqA,#南工大电台# “我们要永远保持热爱，要永远有所期待，要相信你就是你从来无可取代。有一天冲破所有阴霾，梦置身在九霄云外，爱是与生俱来朝你扑面而来”今夜一起听石凯的《永远热爱》，愿我们都能永远保持热爱～旺旺仙贝小橙子的微博视频  ,,无,"https://f.video.weibocdn.com/o0/Vx7YhJemlx08e4RthulO01041201l1l20E010.mp4?label=mp4_hd&template=852x480.25.0&Expires=1716183976&ssig=GHTloJhqle&KID=unistore,video",无,2024-04-22 20:30,祈久亭的HarmonyOS设备,186,6,15
OaUJaqTgu,#南工大分享[超话]# 【转需！#快来查收这组春日健康提示#】①预防花粉过敏：外出时可佩戴口罩和护目镜，回家后冲洗鼻腔；②抵挡飞絮攻击：飞絮一般中午最多，敏感人群可避开这个时间段外出；③关注情绪变化：#春天可能出现季节性情绪波动#；④做好防晒：紫外线照射逐渐增强，春季防晒很有必要……和老...全文 [组图共9张] 原图 ,,"http://ww2.sinaimg.cn/large/7011aebbly1hozqs3gj1sj20m80zjk2o.jpg,http://ww4.sinaimg.cn/large/7011aebbly1hozqs3w0ckj20m8124n9z.jpg,http://ww4.sinaimg.cn/large/7011aebbly1hozqs4di5ij20m80xi7f4.jpg,http://ww3.sinaimg.cn/large/7011aebbly1hozqs4tnrsj20m80zj7eb.jpg,http://ww4.sinaimg.cn/large/7011aebbly1hozqs5dztbj20m812kqdd.jpg,http://ww2.sinaimg.cn/large/7011aebbly1hozqs5uay9j20m817bdsc.jpg,http://ww2.sinaimg.cn/large/7011aebbly1hozqs6e04rj20m80vr7dn.jpg,http://ww4.sinaimg.cn/large/7011aebbly1hozqs6xr5pj20m80ykqdx.jpg,http://ww1.sinaimg.cn/large/7011aebbly1hozqs7fw7mj20m815m7ht.jpg",无,无,2024-04-22 17:34,南工大分享超话,6,0,0
OaSdjq04x,#畅谈南工大#今天是世界地球日，那么你知道世界十大环境问题是哪些吗?快在评论区说说吧!  原图 ,,https://wx4.sinaimg.cn/large/7011aebbly8hozfonflwaj20wr0waagc.jpg,无,无,2024-04-22 11:10,微博 HTML5 版,3,0,0
OaR701b1z,#南工大飞花令#今日关键词:环。老工先来:君不见、玉环飞燕皆尘土。快来评论区试试吧!  原图 ,,https://wx2.sinaimg.cn/large/7011aebbly8hozatjf3a3j21jk222e0x.jpg,无,无,2024-04-22 08:21,微博 HTML5 版,4,0,0
OaNnW0F3e,#南京工业大学第二十二届运动会# 春环满地，岁华如歌，4月21日，南京工业大学第二十二届运动会胜利闭幕！[我来了]阳光照亮热血，镜头定格精彩！让我们一起来看看运动场上气势如虹的场景、激动人心的瞬间吧@江苏教育发布 （来源｜南京工业大学微信公众号）  [组图共9张] 原图 ,,"http://ww2.sinaimg.cn/large/7011aebbly1hoyubq2y7kj20zk0nptgd.jpg,http://ww4.sinaimg.cn/large/7011aebbly1hoyubqp0l3j20zk0npk6s.jpg,http://ww1.sinaimg.cn/large/7011aebbly1hoyuczc24rj20zk0np14w.jpg,http://ww1.sinaimg.cn/large/7011aebbly1hoyubr47r5j20zk0npq9c.jpg,http://ww1.sinaimg.cn/large/7011aebbly1hoyubxl9nkj20zk0nptew.jpg,http://ww4.sinaimg.cn/large/7011aebbly1hoyubs4w3xj20zk0npal9.jpg,http://ww1.sinaimg.cn/large/7011aebbly1hoyubx6hcyj20zk0np0z5.jpg,http://ww4.sinaimg.cn/large/7011aebbly1hoyuclnm4jj20u00jz427.jpg,http://ww1.sinaimg.cn/large/7011aebbly1hoyucoujkkj20zk0pk17q.jpg",无,无,2024-04-21 22:52,南京工业大学超话,24,2,5
OaMF8tzZe,#南工大电台# “一湾海峡 哺育两岸人家三餐同饮 四季没有时差五十六个 民族本是一家溯根同源 祖先名为华夏”一起来听张云雷的《华夏》吧我叫思蕾2声3声都喜欢的微博视频  ,,无,"https://f.video.weibocdn.com/o0/66ZisbA2lx08dJC5I4KA01041201HrIY0E010.mp4?label=mp4_hd&template=852x480.25.0&Expires=1716183979&ssig=MS6JY5XIzJ&KID=unistore,video",无,2024-04-21 21:02,西苑小橘的iPhone 13,1516,90,193
OaLcLE14y,【#汉字与美景适配度有多绝#】海天霞、桃夭、青黛、浅云…在山河风景上手写中国传统色，让我们一起感受吧[我想开了]（来源｜人民日报的微博视频）  ,,无,"https://f.video.weibocdn.com/o0/rsVUok8vlx084O4dcbZu01041200WQ6O0E010.mp4?label=mp4_hd&template=852x480.25.0&Expires=1716183979&ssig=JpRSuvqa%2FR&KID=unistore,video",无,2024-04-21 17:19,南工大分享超话,19,5,6
OaKtPA84k,#南工大飞花令# 今日关键词：小。小山重叠金明灭，鬓云欲度香腮雪。快来评论区试试吧[你好]  原图 ,,https://wx4.sinaimg.cn/large/7011aebbly1hoyhjkv34uj21kw11xe82.jpg,无,无,2024-04-21 15:28,西苑小橘的iPhone 13,18,5,8
OaJ3plv0C,"#老山南,长江北##为中国最美校园打call# 悠悠春日，枝叶生长。四季初始，佳期如许。春天是所有美好的开始，让我们尽情享受春天@江苏教育发布  [组图共6张] 原图 ",,"http://ww3.sinaimg.cn/large/7011aebbly1hoyb8693u3j24mo3347wk.jpg,http://ww3.sinaimg.cn/large/7011aebbly1hoyb8fm2q3j24mo334e84.jpg,http://ww3.sinaimg.cn/large/7011aebbly1hoyb8b3nomj24mo334x6r.jpg,http://ww1.sinaimg.cn/large/7011aebbly1hoyb8kxsyyj24mo334kjo.jpg,http://ww3.sinaimg.cn/large/7011aebbly1hoyb81rptej24mo334qv8.jpg,http://ww2.sinaimg.cn/large/7011aebbly1hoyb8vvjoij24mo334e84.jpg",无,无,2024-04-21 11:51,南京工业大学超话,29,4,17
OaIo0p75y,#南工大干货铺子# 59个英语基础固定用法，收藏备用！（来源｜四六级学长）  [组图共6张] 原图 ,,"http://ww1.sinaimg.cn/large/7011aebbly1hoy8ar3cafj20a00h50tm.jpg,http://ww4.sinaimg.cn/large/7011aebbly1hoy8ardf1ej20a00jh3zh.jpg,http://ww3.sinaimg.cn/large/7011aebbly1hoy8aqtqvxj20a00k5wfm.jpg,http://ww1.sinaimg.cn/large/7011aebbly1hoy8arjw9mj20a00lkq43.jpg,http://ww3.sinaimg.cn/large/7011aebbly1hoy8art0o1j20a00meab7.jpg,http://ww2.sinaimg.cn/large/7011aebbly1hoy8as0e56j20a00k675c.jpg",无,无,2024-04-21 10:09,西苑小橘的iPhone 13,14,4,12
OaDR4yYSR,#南工大电台#“好想沿着回忆狂奔向你，昨日的青空，随少年，回首消失在人海之中。”来听徐子未、吴垚滔、黄誉博、张郁梓演唱的《昨日青空》五毒毒的微博视频  ,,无,"https://f.video.weibocdn.com/o0/i4QQBxJUlx08bzZlTHtm010412056kfV0E020.mp4?label=mp4_hd&template=852x480.25.0&Expires=1716183980&ssig=XT2adbI%2B2z&KID=unistore,video",无,2024-04-20 22:36,亚青下的喵iPhone客户端,172,3,12
OaCETwHKY,#南工大分享[超话]# 24年能进体制的机会，想要进体制内的同学记得关注！（图源｜大学笔记墙）  [组图共6张] 原图 ,,"http://ww2.sinaimg.cn/large/7011aebbly1hoxizvsji3j20j60pmdl1.jpg,http://ww4.sinaimg.cn/large/7011aebbly1hoxizwr7kbj20j60pm78z.jpg,http://ww3.sinaimg.cn/large/7011aebbly1hoxizxx4urj20j60pmwj2.jpg,http://ww1.sinaimg.cn/large/7011aebbly1hoxizirnc3j20j60pmn1o.jpg,http://ww4.sinaimg.cn/large/7011aebbly1hoxizyrwnoj20j60pmaej.jpg,http://ww4.sinaimg.cn/large/7011aebbly1hoxj0f7g5bj20j60pmjvb.jpg",无,无,2024-04-20 19:34,南工大分享超话,23,0,8
OaBEDBqXv,#南工大飞花令#今日关键词：行。老工先来：行到水穷处，坐看云起时。  原图 ,,https://wx2.sinaimg.cn/large/7011aebbly1howi5dzpjbj22c01r01ky.jpg,无,无,2024-04-20 17:00,亚青下的喵iPhone客户端,23,0,7
OaAtzFB6I,#南工大干货铺子#教资面试快开始啦，大家快准备起来吧！（图源｜大学笔记墙）  [组图共9张] 原图 ,,"http://ww2.sinaimg.cn/large/7011aebbly1howi42a8daj20u01400u3.jpg,http://ww1.sinaimg.cn/large/7011aebbly1howi4348j1j21hc1z4h1j.jpg,http://ww4.sinaimg.cn/large/7011aebbly1howi41w5p5j21hc1z47i5.jpg,http://ww2.sinaimg.cn/large/7011aebbly1howi43ygf3j21hc1z4153.jpg,http://ww4.sinaimg.cn/large/7011aebbly1howi44p4zmj21ac1ps7dz.jpg,http://ww1.sinaimg.cn/large/7011aebbly1howi45kmw6j21ac1pswm4.jpg,http://ww1.sinaimg.cn/large/7011aebbly1howi46cei9j21ac1pstht.jpg,http://ww4.sinaimg.cn/large/7011aebbly1howi4744lwj21ac1ps7gw.jpg,http://ww1.sinaimg.cn/large/7011aebbly1howi48qx8vj21ac1psteu.jpg",无,无,2024-04-20 14:00,亚青下的喵iPhone客户端,24,0,7
OazuK2g0c,#云南大学101周年校庆#太华巍巍滇池淼，风华正茂展新姿。云大深厚根基稳，育英才俊耀翠湖。绿树成荫遮炎日，红墙照花映晨曦。书声琅琅传会泽，墨香飘溢至公堂。校友归来同欢聚，师生共庆话沧桑。展望未来心飞扬，砥砺前行谱新章！@南京工业大学 祝 @云南大学 建校101周年生日快乐！愿两校友谊...全文 [组图共9张] 原图 ,,"http://ww3.sinaimg.cn/large/7011aebbly1howi1fy3ujj20nm0eediu.jpg,http://ww2.sinaimg.cn/large/7011aebbly1howi1gj643j20nm0fqq58.jpg,http://ww2.sinaimg.cn/large/7011aebbly1howi1gwuzxj20lg0g4wg8.jpg,http://ww1.sinaimg.cn/large/7011aebbly1howi1heu91j20g40g4jsm.jpg,http://ww4.sinaimg.cn/large/7011aebbly1howi1kvfdej20nm0bsq4d.jpg,http://ww4.sinaimg.cn/large/7011aebbly1howi1hv3s6j20e70e73zt.jpg,http://ww4.sinaimg.cn/large/7011aebbly1howi1lbhwtj20nm0d4gn5.jpg,http://ww2.sinaimg.cn/large/7011aebbly1howi1kdmcij20lg0g4abb.jpg,http://ww3.sinaimg.cn/large/7011aebbly1howi1ltqclj20nm0fy77y.jpg",无,无,2024-04-20 11:30,亚青下的喵iPhone客户端,4,0,2
OayU0Exy9,#南京邮电大学82周年校庆#情系国脉，不忘初心。薪火相传，踏歌而行。八十二年峥嵘岁月，勤奋求实，进取创新；八十二年风雨兼程，信息报国，不辱使命；八十二年筚路蓝缕，继往开来，砥砺奋进！@南京工业大学 祝@南京邮电大学  82周岁生日快乐！愿两校友谊长存，携手共进！  [组图共9张] 原图 ,,"http://ww3.sinaimg.cn/large/7011aebbly1howhwc1xfpj20nm0damyj.jpg,http://ww3.sinaimg.cn/large/7011aebbly1howhwcji3jj20nm0fqjtb.jpg,http://ww4.sinaimg.cn/large/7011aebbly1howhwd3s1mj20nm0fognq.jpg,http://ww1.sinaimg.cn/large/7011aebbly1howhwdhxk9j20cc0ccwf2.jpg,http://ww3.sinaimg.cn/large/7011aebbly1howhwdte3uj20nm0fq40b.jpg,http://ww2.sinaimg.cn/large/7011aebbly1howhwe8hraj20e70e73zt.jpg,http://ww2.sinaimg.cn/large/7011aebbly1howhwest36j20nm0fq40q.jpg,http://ww1.sinaimg.cn/large/7011aebbly1howhwfdh2mj20nm0f6dj2.jpg,http://ww3.sinaimg.cn/large/7011aebbly1howhwbkjm3j20nm0fq77u.jpg",无,无,2024-04-20 10:00,亚青下的喵iPhone客户端,8,1,2
